idx,age,gender,race,date,purpose
7406,29,0,0,20170116221741960.jpg.chip,0
7407,22,0,0,20170117140026568.jpg.chip,0
7408,36,0,0,20170104181520477.jpg.chip,1
7409,68,0,1,20170113152833080.jpg.chip,0
7410,25,1,0,20170117143942122.jpg.chip,0
7411,29,0,0,20170117180729137.jpg.chip,0
7412,71,0,2,20170112224020396.jpg.chip,2
7413,55,1,0,20170110160643391.jpg.chip,0
7414,54,0,1,20170117183557856.jpg.chip,0
7415,67,0,3,20170119212020850.jpg.chip,0
7416,62,0,0,20170113185402879.jpg.chip,2
7417,34,1,0,20170103182645609.jpg.chip,0
7418,31,0,0,20170104011136432.jpg.chip,2
7419,29,1,1,20170112214952639.jpg.chip,0
7420,16,1,0,20170109212446278.jpg.chip,0
7421,4,1,2,20161219195305787.jpg.chip,0
7422,24,1,1,20170112192317300.jpg.chip,0
7423,45,0,4,20170117204342880.jpg.chip,2
7424,9,0,0,20170110220441522.jpg.chip,1
7425,40,1,0,20170104183430557.jpg.chip,0
7426,54,0,0,20170117191339385.jpg.chip,0
7427,1,0,2,20161219205107772.jpg.chip,0
7428,37,0,2,20170109013510428.jpg.chip,2
7429,32,0,0,20170116191419267.jpg.chip,0
7430,21,0,4,20170103223143358.jpg.chip,0
7431,34,0,4,20170104000728781.jpg.chip,0
7432,24,1,0,20170105000615467.jpg.chip,2
7433,25,1,3,20170104222350215.jpg.chip,0
7434,42,1,1,20170113010938703.jpg.chip,0
7435,32,1,3,20170104235157578.jpg.chip,0
7436,3,0,2,20170110212616630.jpg.chip,1
7437,26,0,2,20170116210411437.jpg.chip,0
7438,9,0,0,20170110220237634.jpg.chip,0
7439,35,0,3,20170119171318208.jpg.chip,0
7440,32,1,0,20170109140418625.jpg.chip,1
7441,9,1,2,20161219204347420.jpg.chip,0
7442,45,0,3,20170119201729135.jpg.chip,2
7443,27,1,0,20170104234600194.jpg.chip,0
7444,25,1,3,20170119154344723.jpg.chip,0
7445,26,1,1,20170116182109736.jpg.chip,0
7446,16,1,0,20170102234708483.jpg.chip,2
7447,72,0,2,20170112205305186.jpg.chip,1
7448,2,0,0,20170103175540113.jpg.chip,0
7449,30,0,4,20170117202840206.jpg.chip,0
7450,28,1,4,20170103230506947.jpg.chip,0
7451,16,0,0,20170110232528586.jpg.chip,2
7452,44,0,3,20170119171650408.jpg.chip,0
7453,78,0,2,20170112205320579.jpg.chip,0
7454,26,0,0,20170117000343982.jpg.chip,0
7455,26,1,3,20170104222841167.jpg.chip,1
7456,9,0,2,20170110224555634.jpg.chip,0
7457,28,1,1,20170116231251529.jpg.chip,2
7458,26,1,3,20170119180415252.jpg.chip,0
7459,54,0,0,20170111195806193.jpg.chip,0
7460,29,1,1,20170113001358515.jpg.chip,2
7461,51,0,2,20170112202949866.jpg.chip,0
7462,68,0,0,20170111200645876.jpg.chip,2
7463,26,0,1,20170116182126537.jpg.chip,0
7464,32,0,2,20170105162228515.jpg.chip,2
7465,2,0,3,20161219230609241.jpg.chip,2
7466,29,0,2,20170116193337129.jpg.chip,1
7467,26,0,2,20170116182453051.jpg.chip,0
7468,22,1,3,20170104222607551.jpg.chip,0
7469,29,1,3,20170117180824298.jpg.chip,0
7470,41,0,1,20170117164137053.jpg.chip,0
7471,34,1,3,20170119165307574.jpg.chip,2
7472,18,1,2,20170104020841204.jpg.chip,0
7473,68,1,0,20170110155156093.jpg.chip,1
7474,70,0,0,20170117173242519.jpg.chip,0
7475,29,1,1,20170117183625423.jpg.chip,0
7476,56,0,0,20170111204518142.jpg.chip,2
7477,24,1,0,20170116222405565.jpg.chip,0
7478,18,1,0,20170109212847067.jpg.chip,2
7479,70,0,0,20170117190327764.jpg.chip,0
7480,29,1,0,20170104022059373.jpg.chip,0
7481,35,0,0,20170116201412933.jpg.chip,2
7482,26,1,0,20170117173639429.jpg.chip,2
7483,8,0,0,20170103200436055.jpg.chip,0
7484,1,0,2,20161219161941534.jpg.chip,1
7485,27,1,2,20170116163611289.jpg.chip,2
7486,26,1,3,20170119193136450.jpg.chip,0
7487,8,0,0,20170104011915424.jpg.chip,0
7488,67,0,0,20170104185427710.jpg.chip,1
7489,50,0,0,20170117135317385.jpg.chip,2
7490,80,0,0,20170111211335909.jpg.chip,0
7491,4,1,0,20170109191412927.jpg.chip,0
7492,36,0,1,20170116193844474.jpg.chip,0
7493,30,1,2,20170116191207397.jpg.chip,2
7494,56,1,0,20170119202536518.jpg.chip,0
7495,1,0,3,20161219225958712.jpg.chip,0
7496,60,1,0,20170110152900163.jpg.chip,0
7497,35,1,2,20170105162414267.jpg.chip,2
7498,24,1,3,20170119171103008.jpg.chip,0
7499,26,1,2,20170116184237219.jpg.chip,0
7500,24,1,0,20170112234608449.jpg.chip,0
7501,36,1,0,20170104234532883.jpg.chip,0
7502,25,0,0,20170117192356781.jpg.chip,0
7503,60,0,0,20170111204719687.jpg.chip,2
7504,1,0,0,20170110213206043.jpg.chip,0
7505,26,1,0,20170116231512359.jpg.chip,1
7506,1,0,2,20161219195334724.jpg.chip,0
7507,26,1,1,20170116155807484.jpg.chip,2
7508,35,0,1,20170117191454763.jpg.chip,0
7509,70,1,0,20170110123134893.jpg.chip,0
7510,35,0,0,20170117170757093.jpg.chip,0
7511,26,1,2,20170116180230472.jpg.chip,0
7512,26,0,0,20170113210126743.jpg.chip,1
7513,46,1,1,20170112211415996.jpg.chip,0
7514,90,0,1,20170111210246547.jpg.chip,2
7515,70,1,3,20170109134219121.jpg.chip,0
7516,72,0,2,20170105174444334.jpg.chip,0
7517,68,0,0,20170117172618723.jpg.chip,0
7518,32,0,1,20170117121639290.jpg.chip,0
7519,82,0,0,20170111222354407.jpg.chip,0
7520,28,0,1,20170116212304502.jpg.chip,1
7521,40,0,0,20170117135450087.jpg.chip,0
7522,75,1,0,20170110180500719.jpg.chip,0
7523,50,1,1,20170117133207717.jpg.chip,0
7524,46,0,3,20170119204836094.jpg.chip,2
7525,40,0,0,20170117155031358.jpg.chip,0
7526,26,1,0,20170117173557316.jpg.chip,0
7527,53,0,0,20170109015513486.jpg.chip,2
7528,25,0,0,20170117151036947.jpg.chip,0
7529,39,1,3,20170104235351986.jpg.chip,2
7530,14,0,0,20170102234854353.jpg.chip,0
7531,11,0,0,20170110224505551.jpg.chip,1
7532,1,1,3,20161220220046801.jpg.chip,1
7533,65,0,0,20170117171451971.jpg.chip,2
7534,40,1,0,20170104185155934.jpg.chip,0
7535,15,0,0,20170110232730918.jpg.chip,0
7536,14,1,0,20170109214349442.jpg.chip,0
7537,18,1,0,20170109205411880.jpg.chip,2
7538,45,0,0,20170117135037969.jpg.chip,1
7539,9,0,0,20170110220151722.jpg.chip,1
7540,14,0,0,20170110232801598.jpg.chip,0
7541,41,0,0,20170113184511343.jpg.chip,0
7542,5,1,0,20170109194115394.jpg.chip,0
7543,20,1,3,20170119151017902.jpg.chip,2
7544,2,1,0,20161219154424381.jpg.chip,0
7545,33,0,3,20170119200505620.jpg.chip,0
7546,14,1,0,20170109203340834.jpg.chip,0
7547,29,1,1,20170116021626058.jpg.chip,2
7548,26,1,2,20170116161848983.jpg.chip,1
7549,41,1,1,20170117140906983.jpg.chip,2
7550,1,0,2,20161219205758717.jpg.chip,2
7551,36,0,1,20170113151003293.jpg.chip,0
7552,4,1,0,20170109192742824.jpg.chip,0
7553,32,1,1,20170113000615118.jpg.chip,0
7554,21,1,0,20170112233608086.jpg.chip,2
7555,85,1,0,20170120222302478.jpg.chip,2
7556,9,0,2,20170110215518068.jpg.chip,0
7557,55,0,0,20170117191559491.jpg.chip,0
7558,35,0,2,20170104191726270.jpg.chip,0
7559,29,0,1,20170115235536036.jpg.chip,0
7560,53,0,0,20170109012753174.jpg.chip,0
7561,4,1,2,20161219204830421.jpg.chip,2
7562,30,1,1,20170117131113935.jpg.chip,0
7563,32,1,4,20170103225047472.jpg.chip,0
7564,9,0,1,20170110224349623.jpg.chip,2
7565,27,1,0,20170113001007203.jpg.chip,0
7566,31,0,1,20170117135536116.jpg.chip,1
7567,28,1,2,20170116165503355.jpg.chip,0
7568,54,0,0,20170117171233580.jpg.chip,0
7569,53,1,0,20170104212453853.jpg.chip,0
7570,32,1,1,20170112235029546.jpg.chip,0
7571,73,0,1,20170117194721939.jpg.chip,0
7572,32,1,1,20170114024532411.jpg.chip,2
7573,28,0,4,20170116210338902.jpg.chip,2
7574,29,0,3,20170119195113147.jpg.chip,0
7575,22,1,2,20170116165023471.jpg.chip,0
7576,25,1,0,20170109214731480.jpg.chip,0
7577,32,0,3,20170113190504936.jpg.chip,0
7578,46,0,0,20170104205743292.jpg.chip,2
7579,30,1,1,20170116160241839.jpg.chip,0
7580,6,1,2,20161219190216289.jpg.chip,1
7581,1,1,4,20161223225921227.jpg.chip,1
7582,3,0,2,20161219221714703.jpg.chip,0
7583,50,0,0,20170111181750459.jpg.chip,0
7584,26,0,4,20170117153053957.jpg.chip,2
7585,17,1,3,20170104221735351.jpg.chip,0
7586,27,0,4,20170117120137595.jpg.chip,0
7587,72,0,3,20170109150847004.jpg.chip,0
7588,45,0,3,20170119200804204.jpg.chip,0
7589,26,1,3,20170119180544051.jpg.chip,0
7590,21,1,2,20170116170950166.jpg.chip,0
7591,32,0,2,20170104022020333.jpg.chip,0
7592,22,1,0,20170105002545990.jpg.chip,0
7593,8,1,0,20170109204516373.jpg.chip,0
7594,8,1,2,20170109201847910.jpg.chip,0
7595,46,1,0,20170109142329559.jpg.chip,0
7596,88,1,0,20170110132552849.jpg.chip,0
7597,70,1,1,20170110153248874.jpg.chip,0
7598,2,1,4,20170103213401125.jpg.chip,0
7599,15,1,3,20170119164417238.jpg.chip,0
7600,26,1,3,20170119193116961.jpg.chip,0
7601,7,0,2,20161219191327451.jpg.chip,0
7602,47,0,0,20170104210309196.jpg.chip,0
7603,25,0,0,20170104214616710.jpg.chip,0
7604,53,0,0,20170104184408718.jpg.chip,0
7605,71,0,0,20170104213443413.jpg.chip,0
7606,28,0,0,20170116213506025.jpg.chip,0
7607,47,0,0,20170104184147589.jpg.chip,0
7608,100,0,0,20170112215240346.jpg.chip,1
7609,42,0,1,20170116205000015.jpg.chip,0
7610,26,0,1,20170113155022867.jpg.chip,0
7611,39,0,0,20170104170046913.jpg.chip,2
7612,80,0,0,20170111211628015.jpg.chip,0
7613,54,0,0,20170117171047997.jpg.chip,0
7614,18,1,2,20170104020418380.jpg.chip,0
7615,52,0,1,20170113173047312.jpg.chip,0
7616,40,1,1,20170113012648537.jpg.chip,0
7617,49,1,3,20170113190751369.jpg.chip,0
7618,35,0,0,20170117135252857.jpg.chip,2
7619,35,1,0,20170116201540728.jpg.chip,0
7620,26,1,1,20170116160850384.jpg.chip,1
7621,26,0,2,20170116165341590.jpg.chip,0
7622,26,1,1,20170113011621775.jpg.chip,0
7623,17,1,0,20170117135219333.jpg.chip,0
7624,1,0,4,20161221195827599.jpg.chip,0
7625,46,0,4,20170105162327242.jpg.chip,0
7626,17,1,0,20170109214546339.jpg.chip,0
7627,13,0,0,20170104011725761.jpg.chip,0
7628,22,0,2,20170116161434440.jpg.chip,0
7629,26,1,4,20170117201501054.jpg.chip,0
7630,24,1,4,20170117194833796.jpg.chip,0
7631,53,1,4,20170117204305136.jpg.chip,0
7632,3,1,0,20170109193833863.jpg.chip,0
7633,36,1,2,20170104171636882.jpg.chip,2
7634,38,1,0,20170104184812557.jpg.chip,0
7635,7,1,0,20170109200933192.jpg.chip,2
7636,30,1,0,20170117141413713.jpg.chip,0
7637,47,0,3,20170117190238883.jpg.chip,2
7638,42,1,0,20170117204000071.jpg.chip,0
7639,37,0,3,20170119194814724.jpg.chip,0
7640,38,0,0,20170116233110862.jpg.chip,0
7641,26,1,3,20170104222922568.jpg.chip,0
7642,26,0,2,20170116175955916.jpg.chip,0
7643,44,1,4,20170116235150272.jpg.chip,0
7644,27,1,0,20170117120648293.jpg.chip,0
7645,8,1,0,20170109202926726.jpg.chip,2
7646,24,0,4,20170117194350012.jpg.chip,0
7647,61,0,3,20170119211853505.jpg.chip,0
7648,30,1,2,20170104020413511.jpg.chip,0
7649,35,0,0,20170116214606934.jpg.chip,0
7650,6,1,2,20161219141114464.jpg.chip,0
7651,56,0,3,20170119180916188.jpg.chip,2
7652,56,0,1,20170113184709263.jpg.chip,0
7653,60,0,3,20170119205804806.jpg.chip,0
7654,27,1,2,20170116163552814.jpg.chip,0
7655,26,1,3,20170117154635126.jpg.chip,0
7656,55,0,0,20170117185028745.jpg.chip,0
7657,35,1,1,20170117142925468.jpg.chip,0
7658,1,0,0,20170109191725028.jpg.chip,0
7659,42,0,1,20170116220125979.jpg.chip,0
7660,26,1,3,20170104222850687.jpg.chip,0
7661,53,1,0,20170110154320128.jpg.chip,0
7662,28,0,2,20170116165016235.jpg.chip,0
7663,35,0,1,20170115235553533.jpg.chip,0
7664,28,1,3,20170117184807423.jpg.chip,0
7665,50,0,0,20170117000757222.jpg.chip,2
7666,3,0,2,20161219154525565.jpg.chip,2
7667,60,0,0,20170104213108966.jpg.chip,0
7668,40,1,1,20170113012749881.jpg.chip,2
7669,35,0,2,20170117191628620.jpg.chip,0
7670,35,1,1,20170112213143485.jpg.chip,2
7671,40,0,1,20170113174215274.jpg.chip,2
7672,23,1,0,20170103223610503.jpg.chip,0
7673,17,0,0,20170116205532920.jpg.chip,0
7674,42,1,1,20170116021841454.jpg.chip,0
7675,1,1,2,20161219212720270.jpg.chip,0
7676,60,1,0,20170110122526605.jpg.chip,2
7677,32,0,1,20170113141920028.jpg.chip,0
7678,25,1,1,20170112191319941.jpg.chip,0
7679,26,1,1,20170112213354350.jpg.chip,0
7680,54,0,3,20170119210117464.jpg.chip,0
7681,29,1,0,20170113000811442.jpg.chip,0
7682,7,0,0,20170110215603860.jpg.chip,0
7683,21,1,4,20170103233920299.jpg.chip,1
7684,90,1,2,20170110183630709.jpg.chip,1
7685,65,0,0,20170120221357579.jpg.chip,0
7686,31,0,4,20170120133240958.jpg.chip,2
7687,26,0,0,20170116204100913.jpg.chip,1
7688,18,1,0,20170109214120554.jpg.chip,2
7689,60,0,0,20170111195408393.jpg.chip,0
7690,21,0,4,20161223214831392.jpg.chip,2
7691,2,1,0,20161219154458917.jpg.chip,2
7692,27,1,4,20170103230157624.jpg.chip,0
7693,52,0,0,20170105173134925.jpg.chip,2
7694,16,0,0,20170110232451479.jpg.chip,0
7695,35,0,2,20170104201834738.jpg.chip,0
7696,16,1,0,20170109214342165.jpg.chip,2
7697,50,1,0,20170117092157802.jpg.chip,2
7698,40,0,0,20170117135108861.jpg.chip,2
7699,42,0,2,20170112192928782.jpg.chip,0
7700,5,1,3,20170119151512160.jpg.chip,0
7701,53,1,0,20170110154535039.jpg.chip,0
7702,26,1,2,20170116180307033.jpg.chip,0
7703,68,1,1,20170112211704724.jpg.chip,0
7704,78,0,2,20170112220542632.jpg.chip,0
7705,47,1,3,20170109133358794.jpg.chip,0
7706,24,1,3,20170119165246847.jpg.chip,0
7707,50,0,0,20170111203719759.jpg.chip,0
7708,35,0,1,20170109001203061.jpg.chip,1
7709,27,1,3,20170108224926503.jpg.chip,0
7710,28,0,0,20170113161024162.jpg.chip,0
7711,68,0,2,20170112224243075.jpg.chip,0
7712,30,0,0,20170117135807720.jpg.chip,1
7713,35,1,0,20170103181812617.jpg.chip,2
7714,24,1,4,20170117150727939.jpg.chip,0
7715,1,1,2,20161219211701334.jpg.chip,1
7716,26,0,3,20170104214630381.jpg.chip,0
7717,8,1,0,20170109203303253.jpg.chip,0
7718,20,1,0,20170109214040024.jpg.chip,0
7719,26,0,0,20170108235818665.jpg.chip,2
7720,2,0,2,20161219204037716.jpg.chip,0
7721,8,1,0,20170109202756111.jpg.chip,0
7722,2,0,0,20170110212819281.jpg.chip,0
7723,34,1,1,20170112204814042.jpg.chip,0
7724,34,0,1,20170113173645019.jpg.chip,0
7725,30,1,4,20170103230515409.jpg.chip,0
7726,27,1,0,20170117120650933.jpg.chip,0
7727,8,0,3,20170104230746993.jpg.chip,0
7728,21,1,2,20170104021056028.jpg.chip,0
7729,26,1,1,20170116233457700.jpg.chip,0
7730,60,0,0,20170109013439834.jpg.chip,0
7731,30,0,2,20170116172925949.jpg.chip,0
7732,62,0,1,20170111203234430.jpg.chip,0
7733,27,1,4,20170103225912217.jpg.chip,0
7734,28,0,1,20170116215824899.jpg.chip,1
7735,2,1,1,20170113002906252.jpg.chip,2
7736,26,0,3,20170119183930502.jpg.chip,0
7737,33,1,4,20170103181754609.jpg.chip,2
7738,36,0,1,20170113182443806.jpg.chip,0
7739,25,1,1,20161220222224947.jpg.chip,0
7740,32,1,3,20170117184329913.jpg.chip,0
7741,26,1,3,20170117153326979.jpg.chip,0
7742,1,1,3,20161220143219502.jpg.chip,0
7743,24,0,4,20170103234945243.jpg.chip,0
7744,14,0,0,20170103201123159.jpg.chip,0
7745,18,0,3,20170116221917954.jpg.chip,0
7746,58,1,0,20170117154125683.jpg.chip,2
7747,25,0,0,20170117142048826.jpg.chip,0
7748,8,1,0,20170109201654441.jpg.chip,0
7749,40,1,1,20170113001728994.jpg.chip,2
7750,32,0,1,20170113135620561.jpg.chip,0
7751,66,0,4,20170104185439302.jpg.chip,0
7752,28,0,1,20170113142348356.jpg.chip,0
7753,49,1,0,20170104184001972.jpg.chip,0
7754,68,0,2,20170116193548368.jpg.chip,2
7755,28,1,1,20170116014109875.jpg.chip,1
7756,12,1,2,20170109214246240.jpg.chip,0
7757,40,0,0,20170120222008245.jpg.chip,0
7758,54,0,0,20170104211558436.jpg.chip,0
7759,2,1,2,20161219151225811.jpg.chip,0
7760,53,0,0,20170104184207950.jpg.chip,2
7761,25,1,1,20170103230312265.jpg.chip,0
7762,16,1,0,20170105000703117.jpg.chip,0
7763,43,1,0,20170117155104591.jpg.chip,0
7764,15,1,0,20170109204314585.jpg.chip,0
7765,32,0,1,20170116204750750.jpg.chip,0
7766,26,0,3,20170119184306855.jpg.chip,2
7767,66,1,0,20170110160644001.jpg.chip,0
7768,81,1,0,20170110123812204.jpg.chip,2
7769,58,0,0,20170105173628294.jpg.chip,2
7770,26,0,3,20170117154558934.jpg.chip,0
7771,30,0,0,20170117131016260.jpg.chip,0
7772,40,1,0,20170117182524092.jpg.chip,2
7773,27,0,3,20170119211717281.jpg.chip,0
7774,4,1,3,20161220222145586.jpg.chip,0
7775,26,1,0,20170117171657311.jpg.chip,0
7776,1,0,1,20170110213808936.jpg.chip,2
7777,31,1,1,20170116023946391.jpg.chip,1
7778,6,1,4,20161223232234756.jpg.chip,2
7779,58,0,0,20170117193919120.jpg.chip,0
7780,20,1,1,20170112231449708.jpg.chip,2
7781,31,0,1,20170117135443579.jpg.chip,0
7782,35,0,4,20170105162641195.jpg.chip,0
7783,18,1,0,20170102235007970.jpg.chip,0
7784,54,0,0,20170117171128299.jpg.chip,2
7785,49,1,4,20170104235649484.jpg.chip,0
7786,47,0,3,20170119205239944.jpg.chip,0
7787,60,0,0,20170116221104102.jpg.chip,0
7788,27,0,1,20170116024006905.jpg.chip,0
7789,45,1,0,20170109142531078.jpg.chip,0
7790,1,0,2,20161219142002631.jpg.chip,0
7791,1,1,0,20161220220141090.jpg.chip,0
7792,57,1,2,20170109002542575.jpg.chip,0
7793,30,1,2,20170116191305000.jpg.chip,1
7794,39,0,0,20170117154233939.jpg.chip,0
7795,9,0,0,20170110225608402.jpg.chip,0
7796,58,0,0,20170120224601232.jpg.chip,0
7797,45,1,0,20170110160643106.jpg.chip,2
7798,54,1,0,20170103183730785.jpg.chip,0
7799,43,0,3,20170119204553167.jpg.chip,2
7800,50,0,0,20170117151732148.jpg.chip,2
7801,26,1,2,20170116184553462.jpg.chip,0
7802,1,0,0,20170103210905939.jpg.chip,0
7803,28,0,0,20170109141837163.jpg.chip,0
7804,38,1,1,20170116222328756.jpg.chip,0
7805,25,0,1,20170114030958039.jpg.chip,0
7806,15,1,2,20170104012441969.jpg.chip,2
7807,26,1,0,20170104021254429.jpg.chip,0
7808,2,0,2,20161219152009555.jpg.chip,0
7809,32,1,2,20170104165117233.jpg.chip,0
7810,18,1,4,20161223232148173.jpg.chip,0
7811,39,1,1,20170116174525125.jpg.chip,0
7812,40,0,0,20170117175712368.jpg.chip,0
7813,26,1,2,20170104015910819.jpg.chip,0
7814,67,1,0,20170110153312575.jpg.chip,0
7815,2,0,4,20170103202456584.jpg.chip,0
7816,2,0,4,20170103230700225.jpg.chip,0
7817,45,0,0,20170117183552230.jpg.chip,0
7818,20,1,1,20170113005503503.jpg.chip,0
7819,28,0,0,20170120221639941.jpg.chip,0
7820,29,1,0,20170103175359824.jpg.chip,0
7821,2,1,0,20161219211737526.jpg.chip,0
7822,24,1,2,20170116173421517.jpg.chip,2
7823,47,1,2,20170105173513573.jpg.chip,2
7824,33,0,1,20170113135311186.jpg.chip,0
7825,39,1,0,20170119204019503.jpg.chip,0
7826,18,1,1,20170116000609057.jpg.chip,1
7827,29,0,0,20170117130617573.jpg.chip,1
7828,38,0,1,20170116233242125.jpg.chip,0
7829,26,0,1,20170113134729040.jpg.chip,0
7830,18,1,0,20170109212908376.jpg.chip,1
7831,9,0,0,20170110225508509.jpg.chip,0
7832,24,1,4,20170104005617062.jpg.chip,2
7833,65,1,0,20170110131531222.jpg.chip,0
7834,50,0,0,20170120221455142.jpg.chip,0
7835,27,0,1,20170117013654319.jpg.chip,0
7836,21,0,4,20161223214821265.jpg.chip,0
7837,26,0,1,20170113151639816.jpg.chip,2
7838,27,1,3,20170116200945357.jpg.chip,0
7839,47,1,0,20170109221107171.jpg.chip,0
7840,39,1,1,20170113012244528.jpg.chip,0
7841,24,1,0,20170116222832772.jpg.chip,2
7842,27,0,0,20170116204122640.jpg.chip,0
7843,1,0,0,20170110213042997.jpg.chip,2
7844,27,0,1,20170116193905098.jpg.chip,2
7845,50,0,0,20170120134101471.jpg.chip,0
7846,26,1,1,20170113000749634.jpg.chip,0
7847,28,1,0,20170109141748286.jpg.chip,1
7848,27,0,2,20170116193532653.jpg.chip,1
7849,26,0,0,20170113133551354.jpg.chip,1
7850,12,1,0,20170109214435512.jpg.chip,2
7851,32,1,4,20170104011318584.jpg.chip,0
7852,25,0,3,20170119163012781.jpg.chip,1
7853,40,0,0,20170116182430598.jpg.chip,0
7854,32,1,0,20170117134820910.jpg.chip,1
7855,75,0,2,20170111200448875.jpg.chip,2
7856,30,0,2,20170116164401454.jpg.chip,2
7857,28,0,3,20170119194510875.jpg.chip,0
7858,32,0,0,20170117091009872.jpg.chip,2
7859,24,1,0,20170117194916850.jpg.chip,0
7860,60,0,2,20170116174336830.jpg.chip,2
7861,55,0,3,20170119180725108.jpg.chip,0
7862,13,1,0,20170109204055232.jpg.chip,1
7863,29,0,3,20170117180819737.jpg.chip,0
7864,29,0,1,20170117104538522.jpg.chip,0
7865,70,1,0,20170120221625677.jpg.chip,0
7866,36,1,3,20170117162455051.jpg.chip,2
7867,58,0,0,20170111210633610.jpg.chip,0
7868,1,0,4,20161221192604164.jpg.chip,2
7869,35,1,0,20170117190509274.jpg.chip,0
7870,2,0,4,20161221203017368.jpg.chip,0
7871,24,1,2,20170103235106308.jpg.chip,0
7872,1,1,0,20161219190725427.jpg.chip,0
7873,73,1,0,20170110140417960.jpg.chip,0
7874,55,0,3,20170117175457824.jpg.chip,0
7875,45,0,1,20170113154803466.jpg.chip,0
7876,53,0,0,20170104212139332.jpg.chip,0
7877,63,1,0,20170110142522883.jpg.chip,0
7878,26,0,1,20170117200127227.jpg.chip,0
7879,1,0,0,20161219204512212.jpg.chip,2
7880,24,0,1,20170117150107644.jpg.chip,0
7881,48,1,0,20170104185815758.jpg.chip,0
7882,9,0,0,20170110220005370.jpg.chip,0
7883,28,0,0,20170117134016877.jpg.chip,2
7884,30,1,4,20170103213106156.jpg.chip,0
7885,58,0,1,20170113185038112.jpg.chip,2
7886,21,1,3,20170104222111271.jpg.chip,0
7887,26,0,2,20170116182447321.jpg.chip,1
7888,2,1,2,20161219142234096.jpg.chip,0
7889,4,1,2,20161219154653077.jpg.chip,2
7890,11,0,0,20170110220657089.jpg.chip,0
7891,20,1,0,20170103201733831.jpg.chip,0
7892,46,0,1,20170117183456244.jpg.chip,1
7893,37,0,0,20170117140740593.jpg.chip,1
7894,16,0,0,20170110232301837.jpg.chip,0
7895,23,0,0,20170117144555155.jpg.chip,2
7896,26,0,1,20170117195937173.jpg.chip,0
7897,47,0,0,20170116205559481.jpg.chip,0
7898,53,1,0,20170105163430701.jpg.chip,0
7899,29,0,1,20170114030901209.jpg.chip,2
7900,1,1,2,20161219141525504.jpg.chip,0
7901,1,1,0,20161220220457473.jpg.chip,0
7902,2,1,4,20161221203029673.jpg.chip,2
7903,1,0,0,20170110213015629.jpg.chip,0
7904,26,1,0,20170117172636235.jpg.chip,0
7905,39,1,0,20170105172852709.jpg.chip,0
7906,22,1,2,20170104231245440.jpg.chip,0
7907,60,0,3,20170119203850894.jpg.chip,0
7908,57,1,0,20170110120843929.jpg.chip,0
7909,28,0,0,20170117180535344.jpg.chip,0
7910,39,1,3,20170117184917703.jpg.chip,0
7911,26,0,3,20170119181411076.jpg.chip,2
7912,29,0,1,20170117104603706.jpg.chip,0
7913,26,1,0,20170116175417440.jpg.chip,2
7914,36,0,1,20170113175738212.jpg.chip,0
7915,10,1,0,20170109204255055.jpg.chip,0
7916,35,0,2,20170116191223232.jpg.chip,0
7917,30,1,0,20170117143824841.jpg.chip,0
7918,27,0,2,20170119193331714.jpg.chip,0
7919,30,1,2,20170116162634192.jpg.chip,1
7920,25,1,4,20170103230211911.jpg.chip,0
7921,1,0,2,20161219141529089.jpg.chip,2
7922,57,0,0,20170104185225142.jpg.chip,0
